orderkey,orderdate,deliverydate,storekey,quantity,currencycode,exchangerate,productkey,productcode,productname,brand,color,weight,weightunit,price,cost,categorykey,categoryname,subcategorykey,subcategoryname,customerkey,gender,firstname,surname,city,zipcode,birthday,age,vehicle_year,car
41402049,2016-02-18,2016-02-26,999999,3,GBP,0.69599,1965,802069,Litware Refrigerator 9.7CuFt M560 ,Litware,Blue,58.2,pounds,493,226.71,8,Home Appliances,807,Air Conditioners,1160432,Male,Billy,Hooper,Cresselly,SA68 6US,1981-03-15,39,2009,Citroen
41402049,2016-02-18,2016-02-26,999999,3,GBP,0.69599,1965,802069,Litware Refrigerator 9.7CuFt M560 ,Litware,Blue,58.2,pounds,493,226.71,8,Home Appliances,804,Water Heaters,1160432,Male,Billy,Hooper,Cresselly,SA68 6US,1981-03-15,39,2009,Citroen
41402049,2016-02-18,2016-02-26,999999,3,GBP,0.69599,1965,802069,Litware Refrigerator 9.7CuFt M560 ,Litware,Blue,58.2,pounds,493,226.71,8,Home Appliances,806,Lamps,1160432,Male,Billy,Hooper,Cresselly,SA68 6US,1981-03-15,39,2009,Citroen
41402049,2016-02-18,2016-02-26,999999,3,GBP,0.69599,1965,802069,Litware Refrigerator 9.7CuFt M560 ,Litware,Blue,58.2,pounds,493,226.71,8,Home Appliances,801,Washers & Dryers,1160432,Male,Billy,Hooper,Cresselly,SA68 6US,1981-03-15,39,2009,Citroen
41402049,2016-02-18,2016-02-26,999999,3,GBP,0.69599,1965,802069,Litware Refrigerator 9.7CuFt M560 ,Litware,Blue,58.2,pounds,493,226.71,8,Home Appliances,803,Microwaves,1160432,Male,Billy,Hooper,Cresselly,SA68 6US,1981-03-15,39,2009,Citroen
41402132,2016-02-18,2016-02-25,999999,2,EUR,0.90220,2497,505010,Headphone Adapter for Contoso Phone E130 ,Contoso,White,,ounces,9.99,5.09,5,Cell phones,503,Touch Screen Phones ,720409,Male,Ariosto,Lorenzo,Dogna,33010,1985-09-18,35,2004,Jaguar
41402132,2016-02-18,2016-02-25,999999,2,EUR,0.90220,2497,505010,Headphone Adapter for Contoso Phone E130 ,Contoso,White,,ounces,9.99,5.09,5,Cell phones,504,Smart phones & PDAs ,720409,Male,Ariosto,Lorenzo,Dogna,33010,1985-09-18,35,2004,Jaguar
41402132,2016-02-18,2016-02-25,999999,2,EUR,0.90220,2497,505010,Headphone Adapter for Contoso Phone E130 ,Contoso,White,,ounces,9.99,5.09,5,Cell phones,505,Cell phones Accessories,720409,Male,Ariosto,Lorenzo,Dogna,33010,1985-09-18,35,2004,Jaguar
41402132,2016-02-18,2016-02-25,999999,2,EUR,0.90220,2497,505010,Headphone Adapter for Contoso Phone E130 ,Contoso,White,,ounces,9.99,5.09,5,Cell phones,501,Home & Office Phones,720409,Male,Ariosto,Lorenzo,Dogna,33010,1985-09-18,35,2004,Jaguar
41402200,2016-02-18,2016-02-18,510,1,USD,1.00000,1571,602001,SV DVD Player M100 ,Southridge Video,Black,4,pounds,56.99,26.21,6,"Music, Movies and Audio Books",602,Movie DVD,1331412,Female,Rosa,Dawe,Pompano Beach,33062,1993-11-11,27,2001,Saturn
41402200,2016-02-18,2016-02-18,510,3,USD,1.00000,1276,406030,Contoso Digital Cameras Lightweight Tripod E316 ,Contoso,Pink,11.5,ounces,52.13,26.58,4,Cameras and camcorders ,402,Digital SLR Cameras,1331412,Female,Rosa,Dawe,Pompano Beach,33062,1993-11-11,27,2001,Saturn
41402200,2016-02-18,2016-02-18,510,3,USD,1.00000,1276,406030,Contoso Digital Cameras Lightweight Tripod E316 ,Contoso,Pink,11.5,ounces,52.13,26.58,4,Cameras and camcorders ,405,Camcorders,1331412,Female,Rosa,Dawe,Pompano Beach,33062,1993-11-11,27,2001,Saturn
41402200,2016-02-18,2016-02-18,510,3,USD,1.00000,1276,406030,Contoso Digital Cameras Lightweight Tripod E316 ,Contoso,Pink,11.5,ounces,52.13,26.58,4,Cameras and camcorders ,401,Digital Cameras,1331412,Female,Rosa,Dawe,Pompano Beach,33062,1993-11-11,27,2001,Saturn
41402200,2016-02-18,2016-02-18,510,3,USD,1.00000,1276,406030,Contoso Digital Cameras Lightweight Tripod E316 ,Contoso,Pink,11.5,ounces,52.13,26.58,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1331412,Female,Rosa,Dawe,Pompano Beach,33062,1993-11-11,27,2001,Saturn
41402200,2016-02-18,2016-02-18,510,1,USD,1.00000,1615,602045,SV DVD 15-Inch Player Portable L200 ,Southridge Video,White,13,pounds,289.99,96.08,6,"Music, Movies and Audio Books",602,Movie DVD,1331412,Female,Rosa,Dawe,Pompano Beach,33062,1993-11-11,27,2001,Saturn
41402269,2016-02-18,2016-02-18,450,2,USD,1.00000,1639,602069,Contoso DVD 38 DVD Storage Binder E25 ,Contoso,Red,37,pounds,9.99,5.09,6,"Music, Movies and Audio Books",602,Movie DVD,1414293,Male,David,Anderson,Trumbull,06611,1946-05-22,74,2011,Mercedes-Benz
41402269,2016-02-18,2016-02-18,450,1,USD,1.00000,1622,602052,Contoso DVD Recorder L200 ,Contoso,Black,20,pounds,219,72.56,6,"Music, Movies and Audio Books",602,Movie DVD,1414293,Male,David,Anderson,Trumbull,06611,1946-05-22,74,2011,Mercedes-Benz
41402356,2016-02-18,2016-02-18,220,6,EUR,0.90220,304,205013,SV Car Video LCD7W M7082 ,Southridge Video,Black,8,pounds,699,321.44,2,TV and Video,201,Televisions,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,6,EUR,0.90220,304,205013,SV Car Video LCD7W M7082 ,Southridge Video,Black,8,pounds,699,321.44,2,TV and Video,205,Car Video,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,6,EUR,0.90220,304,205013,SV Car Video LCD7W M7082 ,Southridge Video,Black,8,pounds,699,321.44,2,TV and Video,203,Home Theater System,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,6,EUR,0.90220,304,205013,SV Car Video LCD7W M7082 ,Southridge Video,Black,8,pounds,699,321.44,2,TV and Video,202,VCD & DVD,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,7,EUR,0.90220,2099,804015,Contoso Water Heater 1.5GPM E0800 ,Contoso ,Green,16.8,pounds,257.5,131.28,8,Home Appliances,808,Fans,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,7,EUR,0.90220,2099,804015,Contoso Water Heater 1.5GPM E0800 ,Contoso ,Green,16.8,pounds,257.5,131.28,8,Home Appliances,805,Coffee Machines,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,7,EUR,0.90220,2099,804015,Contoso Water Heater 1.5GPM E0800 ,Contoso ,Green,16.8,pounds,257.5,131.28,8,Home Appliances,802,Refrigerators,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,7,EUR,0.90220,2099,804015,Contoso Water Heater 1.5GPM E0800 ,Contoso ,Green,16.8,pounds,257.5,131.28,8,Home Appliances,807,Air Conditioners,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,7,EUR,0.90220,2099,804015,Contoso Water Heater 1.5GPM E0800 ,Contoso ,Green,16.8,pounds,257.5,131.28,8,Home Appliances,804,Water Heaters,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,7,EUR,0.90220,2099,804015,Contoso Water Heater 1.5GPM E0800 ,Contoso ,Green,16.8,pounds,257.5,131.28,8,Home Appliances,806,Lamps,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,7,EUR,0.90220,2099,804015,Contoso Water Heater 1.5GPM E0800 ,Contoso ,Green,16.8,pounds,257.5,131.28,8,Home Appliances,801,Washers & Dryers,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,7,EUR,0.90220,2099,804015,Contoso Water Heater 1.5GPM E0800 ,Contoso ,Green,16.8,pounds,257.5,131.28,8,Home Appliances,803,Microwaves,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,1,EUR,0.90220,148,201033,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,Brown,32.4,pounds,2899.99,960.82,2,TV and Video,201,Televisions,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,1,EUR,0.90220,148,201033,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,Brown,32.4,pounds,2899.99,960.82,2,TV and Video,205,Car Video,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,1,EUR,0.90220,148,201033,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,Brown,32.4,pounds,2899.99,960.82,2,TV and Video,203,Home Theater System,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,1,EUR,0.90220,148,201033,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,Brown,32.4,pounds,2899.99,960.82,2,TV and Video,202,VCD & DVD,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,10,EUR,0.90220,1276,406030,Contoso Digital Cameras Lightweight Tripod E316 ,Contoso,Pink,11.5,ounces,52.13,26.58,4,Cameras and camcorders ,402,Digital SLR Cameras,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,10,EUR,0.90220,1276,406030,Contoso Digital Cameras Lightweight Tripod E316 ,Contoso,Pink,11.5,ounces,52.13,26.58,4,Cameras and camcorders ,405,Camcorders,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,10,EUR,0.90220,1276,406030,Contoso Digital Cameras Lightweight Tripod E316 ,Contoso,Pink,11.5,ounces,52.13,26.58,4,Cameras and camcorders ,401,Digital Cameras,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,10,EUR,0.90220,1276,406030,Contoso Digital Cameras Lightweight Tripod E316 ,Contoso,Pink,11.5,ounces,52.13,26.58,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,2,EUR,0.90220,1905,802009,Fabrikam Refrigerator 9.7CuFt M5600 ,Fabrikam,Brown,60,pounds,493,226.71,8,Home Appliances,808,Fans,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,2,EUR,0.90220,1905,802009,Fabrikam Refrigerator 9.7CuFt M5600 ,Fabrikam,Brown,60,pounds,493,226.71,8,Home Appliances,805,Coffee Machines,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,2,EUR,0.90220,1905,802009,Fabrikam Refrigerator 9.7CuFt M5600 ,Fabrikam,Brown,60,pounds,493,226.71,8,Home Appliances,802,Refrigerators,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,2,EUR,0.90220,1905,802009,Fabrikam Refrigerator 9.7CuFt M5600 ,Fabrikam,Brown,60,pounds,493,226.71,8,Home Appliances,807,Air Conditioners,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,2,EUR,0.90220,1905,802009,Fabrikam Refrigerator 9.7CuFt M5600 ,Fabrikam,Brown,60,pounds,493,226.71,8,Home Appliances,804,Water Heaters,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,2,EUR,0.90220,1905,802009,Fabrikam Refrigerator 9.7CuFt M5600 ,Fabrikam,Brown,60,pounds,493,226.71,8,Home Appliances,806,Lamps,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,2,EUR,0.90220,1905,802009,Fabrikam Refrigerator 9.7CuFt M5600 ,Fabrikam,Brown,60,pounds,493,226.71,8,Home Appliances,801,Washers & Dryers,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402356,2016-02-18,2016-02-18,220,2,EUR,0.90220,1905,802009,Fabrikam Refrigerator 9.7CuFt M5600 ,Fabrikam,Brown,60,pounds,493,226.71,8,Home Appliances,803,Microwaves,516839,Female,Julia,Hertzog,Bad Mergentheim,97980,1998-06-01,22,2004,Mazda
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1642,602072,Contoso DVD External DVD Burner M200 ,Contoso,Black,40,pounds,57.88,26.62,6,"Music, Movies and Audio Books",602,Movie DVD,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,10,USD,1.00000,1253,406007,Contoso General Carrying Case E304 ,Contoso,Silver,4,ounces,19.99,10.19,4,Cameras and camcorders ,402,Digital SLR Cameras,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,10,USD,1.00000,1253,406007,Contoso General Carrying Case E304 ,Contoso,Silver,4,ounces,19.99,10.19,4,Cameras and camcorders ,405,Camcorders,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,10,USD,1.00000,1253,406007,Contoso General Carrying Case E304 ,Contoso,Silver,4,ounces,19.99,10.19,4,Cameras and camcorders ,401,Digital Cameras,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,10,USD,1.00000,1253,406007,Contoso General Carrying Case E304 ,Contoso,Silver,4,ounces,19.99,10.19,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1994,803012,Fabrikam Microwave 0.8CuFt E0800 ,Fabrikam,Silver,37,pounds,94.99,48.43,8,Home Appliances,808,Fans,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1994,803012,Fabrikam Microwave 0.8CuFt E0800 ,Fabrikam,Silver,37,pounds,94.99,48.43,8,Home Appliances,805,Coffee Machines,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1994,803012,Fabrikam Microwave 0.8CuFt E0800 ,Fabrikam,Silver,37,pounds,94.99,48.43,8,Home Appliances,802,Refrigerators,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1994,803012,Fabrikam Microwave 0.8CuFt E0800 ,Fabrikam,Silver,37,pounds,94.99,48.43,8,Home Appliances,807,Air Conditioners,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1994,803012,Fabrikam Microwave 0.8CuFt E0800 ,Fabrikam,Silver,37,pounds,94.99,48.43,8,Home Appliances,804,Water Heaters,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1994,803012,Fabrikam Microwave 0.8CuFt E0800 ,Fabrikam,Silver,37,pounds,94.99,48.43,8,Home Appliances,806,Lamps,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1994,803012,Fabrikam Microwave 0.8CuFt E0800 ,Fabrikam,Silver,37,pounds,94.99,48.43,8,Home Appliances,801,Washers & Dryers,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,1994,803012,Fabrikam Microwave 0.8CuFt E0800 ,Fabrikam,Silver,37,pounds,94.99,48.43,8,Home Appliances,803,Microwaves,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,55,104010,WWI 4GB Video Recording Pen X200 ,Wide World Importers,Pink,2.2,ounces,296,98.07,1,Audio,101,MP4&MP3,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,55,104010,WWI 4GB Video Recording Pen X200 ,Wide World Importers,Pink,2.2,ounces,296,98.07,1,Audio,106,Bluetooth Headphones,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402515,2016-02-18,2016-02-18,510,1,USD,1.00000,55,104010,WWI 4GB Video Recording Pen X200 ,Wide World Importers,Pink,2.2,ounces,296,98.07,1,Audio,104,Recording Pen,1320192,Female,Judith,Carmichael,Southfield,48075,1960-03-31,60,2005,Holden
41402542,2016-02-18,2016-02-18,340,2,EUR,0.90220,1241,405098,Fabrikam Business Videographer 1/3'' 8.5mm M380 ,Fabrikam,White,2.2,pounds,856,393.64,4,Cameras and camcorders ,402,Digital SLR Cameras,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,2,EUR,0.90220,1241,405098,Fabrikam Business Videographer 1/3'' 8.5mm M380 ,Fabrikam,White,2.2,pounds,856,393.64,4,Cameras and camcorders ,405,Camcorders,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,2,EUR,0.90220,1241,405098,Fabrikam Business Videographer 1/3'' 8.5mm M380 ,Fabrikam,White,2.2,pounds,856,393.64,4,Cameras and camcorders ,401,Digital Cameras,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,2,EUR,0.90220,1241,405098,Fabrikam Business Videographer 1/3'' 8.5mm M380 ,Fabrikam,White,2.2,pounds,856,393.64,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,3,EUR,0.90220,1702,701042,SV Hand Games for Office worker L28 ,Southridge Video,Red,0.8,pounds,16.99,5.63,7,Games and Toys,701,Boxed Games,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,3,EUR,0.90220,1702,701042,SV Hand Games for Office worker L28 ,Southridge Video,Red,0.8,pounds,16.99,5.63,7,Games and Toys,702,Download Games,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,2,EUR,0.90220,1135,402092,"Fabrikam SLR Camera 35"" M358 ",Fabrikam,Blue,5.6,pounds,328,150.84,4,Cameras and camcorders ,402,Digital SLR Cameras,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,2,EUR,0.90220,1135,402092,"Fabrikam SLR Camera 35"" M358 ",Fabrikam,Blue,5.6,pounds,328,150.84,4,Cameras and camcorders ,405,Camcorders,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,2,EUR,0.90220,1135,402092,"Fabrikam SLR Camera 35"" M358 ",Fabrikam,Blue,5.6,pounds,328,150.84,4,Cameras and camcorders ,401,Digital Cameras,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402542,2016-02-18,2016-02-18,340,2,EUR,0.90220,1135,402092,"Fabrikam SLR Camera 35"" M358 ",Fabrikam,Blue,5.6,pounds,328,150.84,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,803728,Male,Jorijn,Ibrahimi,Den Haag,2515 SW,1948-11-11,72,2002,Peugeot
41402723,2016-02-18,2016-02-18,300,8,EUR,0.90220,1738,702032,MGS Impossible Creatures E114,Tailspin Toys,Blue,,,28,14.28,7,Games and Toys,701,Boxed Games,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,8,EUR,0.90220,1738,702032,MGS Impossible Creatures E114,Tailspin Toys,Blue,,,28,14.28,7,Games and Toys,702,Download Games,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,1,EUR,0.90220,2086,804002,Contoso Water Heater 4.3GPM M1250 ,Contoso ,White,5.5,pounds,877.5,403.53,8,Home Appliances,808,Fans,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,1,EUR,0.90220,2086,804002,Contoso Water Heater 4.3GPM M1250 ,Contoso ,White,5.5,pounds,877.5,403.53,8,Home Appliances,805,Coffee Machines,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,1,EUR,0.90220,2086,804002,Contoso Water Heater 4.3GPM M1250 ,Contoso ,White,5.5,pounds,877.5,403.53,8,Home Appliances,802,Refrigerators,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,1,EUR,0.90220,2086,804002,Contoso Water Heater 4.3GPM M1250 ,Contoso ,White,5.5,pounds,877.5,403.53,8,Home Appliances,807,Air Conditioners,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,1,EUR,0.90220,2086,804002,Contoso Water Heater 4.3GPM M1250 ,Contoso ,White,5.5,pounds,877.5,403.53,8,Home Appliances,804,Water Heaters,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,1,EUR,0.90220,2086,804002,Contoso Water Heater 4.3GPM M1250 ,Contoso ,White,5.5,pounds,877.5,403.53,8,Home Appliances,806,Lamps,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,1,EUR,0.90220,2086,804002,Contoso Water Heater 4.3GPM M1250 ,Contoso ,White,5.5,pounds,877.5,403.53,8,Home Appliances,801,Washers & Dryers,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,1,EUR,0.90220,2086,804002,Contoso Water Heater 4.3GPM M1250 ,Contoso ,White,5.5,pounds,877.5,403.53,8,Home Appliances,803,Microwaves,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,3,EUR,0.90220,1285,406039,Contoso Mini Battery Charger Kit E320 ,Contoso,Silver,3.3,ounces,24.99,12.74,4,Cameras and camcorders ,402,Digital SLR Cameras,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,3,EUR,0.90220,1285,406039,Contoso Mini Battery Charger Kit E320 ,Contoso,Silver,3.3,ounces,24.99,12.74,4,Cameras and camcorders ,405,Camcorders,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,3,EUR,0.90220,1285,406039,Contoso Mini Battery Charger Kit E320 ,Contoso,Silver,3.3,ounces,24.99,12.74,4,Cameras and camcorders ,401,Digital Cameras,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402723,2016-02-18,2016-02-18,300,3,EUR,0.90220,1285,406039,Contoso Mini Battery Charger Kit E320 ,Contoso,Silver,3.3,ounces,24.99,12.74,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,723232,Male,Guido,Sabbatini,Bruzolo,10050,1994-01-04,27,2003,Rover
41402731,2016-02-18,2016-02-18,72,1,CAD,1.36846,2045,803063,Litware Microwave 1.6CuFt M125 ,Litware,Black,37,pounds,179.99,82.77,8,Home Appliances,808,Fans,293880,Female,Marie,McCreery,Montreal,H3B 4W8,1960-08-11,60,2012,BMW
41402731,2016-02-18,2016-02-18,72,1,CAD,1.36846,2045,803063,Litware Microwave 1.6CuFt M125 ,Litware,Black,37,pounds,179.99,82.77,8,Home Appliances,805,Coffee Machines,293880,Female,Marie,McCreery,Montreal,H3B 4W8,1960-08-11,60,2012,BMW
41402731,2016-02-18,2016-02-18,72,1,CAD,1.36846,2045,803063,Litware Microwave 1.6CuFt M125 ,Litware,Black,37,pounds,179.99,82.77,8,Home Appliances,802,Refrigerators,293880,Female,Marie,McCreery,Montreal,H3B 4W8,1960-08-11,60,2012,BMW
41402731,2016-02-18,2016-02-18,72,1,CAD,1.36846,2045,803063,Litware Microwave 1.6CuFt M125 ,Litware,Black,37,pounds,179.99,82.77,8,Home Appliances,807,Air Conditioners,293880,Female,Marie,McCreery,Montreal,H3B 4W8,1960-08-11,60,2012,BMW
41402731,2016-02-18,2016-02-18,72,1,CAD,1.36846,2045,803063,Litware Microwave 1.6CuFt M125 ,Litware,Black,37,pounds,179.99,82.77,8,Home Appliances,804,Water Heaters,293880,Female,Marie,McCreery,Montreal,H3B 4W8,1960-08-11,60,2012,BMW
41402731,2016-02-18,2016-02-18,72,1,CAD,1.36846,2045,803063,Litware Microwave 1.6CuFt M125 ,Litware,Black,37,pounds,179.99,82.77,8,Home Appliances,806,Lamps,293880,Female,Marie,McCreery,Montreal,H3B 4W8,1960-08-11,60,2012,BMW
41402731,2016-02-18,2016-02-18,72,1,CAD,1.36846,2045,803063,Litware Microwave 1.6CuFt M125 ,Litware,Black,37,pounds,179.99,82.77,8,Home Appliances,801,Washers & Dryers,293880,Female,Marie,McCreery,Montreal,H3B 4W8,1960-08-11,60,2012,BMW
41402731,2016-02-18,2016-02-18,72,1,CAD,1.36846,2045,803063,Litware Microwave 1.6CuFt M125 ,Litware,Black,37,pounds,179.99,82.77,8,Home Appliances,803,Microwaves,293880,Female,Marie,McCreery,Montreal,H3B 4W8,1960-08-11,60,2012,BMW
41402753,2016-02-18,2016-02-18,340,4,EUR,0.90220,1352,501037,Contoso Multi-line phones M30 ,Contoso,White,2.9,pounds,22.99,10.57,5,Cell phones,503,Touch Screen Phones ,893843,Female,Joëlle,van Bragt,Wilbertoord,5455 RE,1962-09-03,58,2012,Infiniti
